Observation unit ID	Date	NumMainStems	TubN_total_per_plant	TubW_total_per_plant	DoE	PlantHeight
WUR:CE-FIN05-IV-869-B	2005-09-20		19	927	34	
WUR:CE-FIN05-IV-869-C	2005-09-20		15	985.5	33	
WUR:CE-FIN05-IV-870-A	2005-09-20		21	593.5	32	
WUR:CE-FIN05-IV-870-B	2005-09-20		19	598.5	27	
WUR:CE-FIN05-IV-870-C	2005-09-20		14	777	27	
WUR:CE-FIN05-IV-871-A	2005-09-20		22	2737	25	
WUR:CE-FIN05-IV-871-B	2005-09-20		6	832.5	24	
WUR:CE-FIN05-IV-871-C	2005-09-20		13	1514	27	
WUR:CE-FIN05-IV-872-A	2005-09-20		12	1097.5	23	
WUR:CE-FIN05-IV-872-B	2005-09-20		17	925.5	23	
WUR:CE-FIN05-IV-872-C	2005-09-20		8	726	26	
WUR:CE-FIN05-IV-873-A	2005-09-20		27	422.5	30	
WUR:CE-FIN05-IV-873-B	2005-09-20		19	410.5	30	
WUR:CE-FIN05-IV-873-C	2005-09-20		8	61.5	44	
WUR:CE-FIN05-IV-874-A	2005-09-20		11	738.5	25	
WUR:CE-FIN05-IV-874-B	2005-09-20		6	246	25	
WUR:CE-FIN05-IV-874-C	2005-09-20		13	658	25	
WUR:CE-FIN05-IV-875-A	2005-09-20		40	905.5	34	
WUR:CE-FIN05-IV-875-B	2005-09-20		4	48	51	
WUR:CE-FIN05-IV-875-C	2005-09-20		16	431.5	39	
WUR:CE-FIN05-IV-876-A	2005-09-20		66	1584	23	
WUR:CE-FIN05-IV-876-B	2005-09-20		63	1157	24	
WUR:CE-FIN05-IV-876-C	2005-09-20		55	871	25	
WUR:CE-FIN05-IV-877-A	2005-09-20		21	753.5	29	
WUR:CE-FIN05-IV-877-B	2005-09-20		20	587.5	25	
WUR:CE-FIN05-IV-877-C	2005-09-20		23	664	28	
WUR:CE-FIN05-IV-878-A	2005-09-20		25	620	25	
WUR:CE-FIN05-IV-878-B	2005-09-20		24	708	25	
WUR:CE-FIN05-IV-878-C	2005-09-20		26	509	26	
WUR:CE-FIN05-IV-879-A	2005-09-20		31	534	37	
WUR:CE-FIN05-IV-879-B	2005-09-20		16	194	44	
WUR:CE-FIN05-IV-879-C	2005-09-20		32	1086	27	
WUR:CE-FIN05-IV-880-A	2005-09-20		6	447	37	
WUR:CE-FIN05-IV-880-B	2005-09-20		15	691	25	
WUR:CE-FIN05-IV-880-C	2005-09-20		1	36	26	
WUR:CE-FIN05-IV-881-A	2005-09-20		25	815	25	
WUR:CE-FIN05-IV-881-B	2005-09-20		23	545	27	
WUR:CE-FIN05-IV-881-C	2005-09-20		10	319.5	30	
WUR:CE-FIN05-IV-882-A	2005-09-20		27	1908	29	
WUR:CE-FIN05-IV-882-B	2005-09-20		8	527.5	34	
WUR:CE-FIN05-IV-882-C	2005-09-20		10	454.5	38	
WUR:CE-FIN05-IV-883-A	2005-09-20		21	855	26	
WUR:CE-FIN05-IV-883-B	2005-09-20		12	592	25	
WUR:CE-FIN05-IV-883-C	2005-09-20		14	996.5	25	
WUR:CE-FIN05-IV-884-A	2005-09-20		39	888.5	26	
WUR:CE-FIN05-IV-884-B	2005-09-20		48	1133.5	25	
WUR:CE-FIN05-IV-884-C	2005-09-20		22	335.5	32	
WUR:CE-FIN05-IV-885-A	2005-09-20		21	468.5	25	
WUR:CE-FIN05-IV-885-B	2005-09-20		7	105.5	27	
WUR:CE-FIN05-IV-885-C	2005-09-20		16	263.5	29	
WUR:CE-FIN05-IV-886-A	2005-09-20		22	711.5	28	
WUR:CE-FIN05-IV-886-B	2005-09-20		31	1161	25	
WUR:CE-FIN05-IV-886-C	2005-09-20		19	884.5	29	
WUR:CE-FIN05-IV-887-A	2005-09-20		12	95.5	43	
WUR:CE-FIN05-IV-887-B	2005-09-20		34	436	28	
WUR:CE-FIN05-IV-887-C	2005-09-20		59	729	28	
WUR:CE-FIN05-IV-888-A	2005-09-20		38	804	28	
WUR:CE-FIN05-IV-888-B	2005-09-20		30	611.5	28	
WUR:CE-FIN05-IV-888-C	2005-09-20		47	687	32	
WUR:CE-FIN05-IV-889-A	2005-09-20		17	423.5	27	
WUR:CE-FIN05-IV-889-B	2005-09-20		28	807.5	27	
WUR:CE-FIN05-IV-889-C	2005-09-20		43	707	27	
WUR:CE-FIN05-IV-890-A	2005-09-20		7	258.5	34	
WUR:CE-FIN05-IV-890-B	2005-09-20		28	878	27	
WUR:CE-FIN05-IV-890-C	2005-09-20		24	765	30	
WUR:CE-FIN05-IV-891-A	2005-09-20		22	1815	23	
WUR:CE-FIN05-IV-891-B	2005-09-20		23	1020.5	25	
WUR:CE-FIN05-IV-891-C	2005-09-20		17	829	26	
WUR:CE-FIN05-IV-892-A	2005-09-20		16	814	33	
WUR:CE-FIN05-IV-892-B	2005-09-20		11	771.5	30	
WUR:CE-FIN05-IV-892-C	2005-09-20		8	527.5	36	
WUR:CE-FIN05-IV-893-A	2005-09-20		32	1605	27	
WUR:CE-FIN05-IV-893-B	2005-09-20		21	1020.5	26	
WUR:CE-FIN05-IV-893-C	2005-09-20		27	829.5	27	
WUR:CE-FIN05-IV-894-A	2005-09-20					
WUR:CE-FIN05-IV-894-B	2005-09-20					
WUR:CE-FIN05-IV-894-C	2005-09-20					
WUR:CE-FIN05-IV-895-A	2005-09-20		53	672.5	26	
WUR:CE-FIN05-IV-895-B	2005-09-20		17	167	36	
WUR:CE-FIN05-IV-895-C	2005-09-20		35	442.5	30	
WUR:CE-FIN05-IV-896-A	2005-09-20		26	851	30	
WUR:CE-FIN05-IV-896-B	2005-09-20		25	688	25	
WUR:CE-FIN05-IV-896-C	2005-09-20		21	481.5	34	
WUR:CE-FIN05-IV-897-A	2005-09-20		32	1017.5	25	
WUR:CE-FIN05-IV-897-B	2005-09-20		31	908.5	25	
WUR:CE-FIN05-IV-897-C	2005-09-20		20	708	25	
WUR:CE-FIN05-IV-898-A	2005-09-20		18	655.5	28	
WUR:CE-FIN05-IV-898-B	2005-09-20		15	756	27	
WUR:CE-FIN05-IV-898-C	2005-09-20		20	728	28	
WUR:CE-FIN05-IV-899-A	2005-09-20		17	509	25	
WUR:CE-FIN05-IV-899-B	2005-09-20		25	1012	26	
WUR:CE-FIN05-IV-899-C	2005-09-20		11	371	30	
WUR:CE-FIN05-IV-900-A	2005-09-20		13	978.5	26	
WUR:CE-FIN05-IV-900-B	2005-09-20		11	868	26	
WUR:CE-FIN05-IV-900-C	2005-09-20		9	484.5	25	
WUR:CE-FIN05-IV-901-A	2005-09-20		54	2586.5	22	
WUR:CE-FIN05-IV-901-B	2005-09-20		32	1022	24	
WUR:CE-FIN05-IV-901-C	2005-09-20		42	1305	27	
WUR:CE-FIN05-IV-902-A	2005-09-20		20	569	26	
WUR:CE-FIN05-IV-902-B	2005-09-20		28	632	26	
WUR:CE-FIN05-IV-902-C	2005-09-20		26	533.5	26	
WUR:CE-FIN05-IV-903-A	2005-09-20		39	703	31	
WUR:CE-FIN05-IV-903-B	2005-09-20		54	871.5	28	
WUR:CE-FIN05-IV-903-C	2005-09-20		53	697.5	31	
WUR:CE-FIN05-IV-904-A	2005-09-20		25	765.5	27	
WUR:CE-FIN05-IV-904-B	2005-09-20		28	840	25	
WUR:CE-FIN05-IV-904-C	2005-09-20		24	484	25	
WUR:CE-FIN05-IV-905-A	2005-09-20		23	653	30	
WUR:CE-FIN05-IV-905-B	2005-09-20		12	259	42	
WUR:CE-FIN05-IV-905-C	2005-09-20		10	331.5	35	
WUR:CE-FIN05-IV-906-A	2005-09-20		37	1303	27	
WUR:CE-FIN05-IV-906-B	2005-09-20		13	622.5	36	
WUR:CE-FIN05-IV-906-C	2005-09-20		20	724	28	
WUR:CE-FIN05-IV-907-A	2005-09-20		7	202	43	
WUR:CE-FIN05-IV-907-B	2005-09-20		31	873.5	27	
WUR:CE-FIN05-IV-907-C	2005-09-20		31	804.5	26	
WUR:CE-FIN05-IV-908-A	2005-09-20		30	518.5	25	
WUR:CE-FIN05-IV-908-B	2005-09-20		22	563.5	25	
WUR:CE-FIN05-IV-908-C	2005-09-20		25	476	25	
WUR:CE-FIN05-IV-909-A	2005-09-20		15	857	49	
WUR:CE-FIN05-IV-909-B	2005-09-20		18	797.5	26	
WUR:CE-FIN05-IV-909-C	2005-09-20		4	234.5	26	
WUR:CE-FIN05-IV-910-A	2005-09-20		20	925.5	26	
WUR:CE-FIN05-IV-910-B	2005-09-20		12	383	26	
WUR:CE-FIN05-IV-910-C	2005-09-20		30	1865.5	25	
WUR:CE-FIN05-IV-911-A	2005-09-20		29	595.5	26	
WUR:CE-FIN05-IV-911-B	2005-09-20		14	224.5	27	
WUR:CE-FIN05-IV-911-C	2005-09-20		50	1079.5	22	
WUR:CE-FIN05-IV-912-A	2005-09-20		34	758	25	
WUR:CE-FIN05-IV-912-B	2005-09-20		36	955.5	23	
WUR:CE-FIN05-IV-912-C	2005-09-20		39	1073	26	
WUR:CE-FIN05-IV-913-A	2005-09-20		6	187	43	
WUR:CE-FIN05-IV-913-B	2005-09-20		11	499	29	
WUR:CE-FIN05-IV-913-C	2005-09-20		12	485	26	
WUR:CE-FIN05-IV-914-A	2005-09-20		20	721	25	
WUR:CE-FIN05-IV-914-B	2005-09-20		9	402.5	25	
WUR:CE-FIN05-IV-914-C	2005-09-20		23	641.5	25	
WUR:CE-FIN05-IV-915-A	2005-09-20		39	736.5	23	
WUR:CE-FIN05-IV-915-B	2005-09-20		39	856.5	26	
WUR:CE-FIN05-IV-915-C	2005-09-20		34	632.5	27	
WUR:CE-FIN05-IV-916-A	2005-09-20		12	475	28	
WUR:CE-FIN05-IV-916-B	2005-09-20		24	568.5	31	
WUR:CE-FIN05-IV-916-C	2005-09-20		25	858.5	28	
WUR:CE-FIN05-IV-917-A	2005-09-20		34	828.5	26	
WUR:CE-FIN05-IV-917-B	2005-09-20		16	244	39	
WUR:CE-FIN05-IV-917-C	2005-09-20		5	80.5	42	
WUR:CE-FIN05-IV-918-A	2005-09-20		21	502	25	
WUR:CE-FIN05-IV-918-B	2005-09-20		24	409	21	
WUR:CE-FIN05-IV-918-C	2005-09-20		19	272	27	
WUR:CE-FIN05-IV-919-A	2005-09-20		18	812.5	27	
WUR:CE-FIN05-IV-919-B	2005-09-20		15	724.5	26	
WUR:CE-FIN05-IV-919-C	2005-09-20		18	569	27	
WUR:CE-FIN05-IV-920-A	2005-09-20		12	314.5	27	
WUR:CE-FIN05-IV-920-B	2005-09-20		45	1050.5	24	
WUR:CE-FIN05-IV-920-C	2005-09-20		49	1239.5	25	
WUR:CE-FIN05-IV-921-A	2005-09-20		25	1146.5	26	
WUR:CE-FIN05-IV-921-B	2005-09-20		22	669	27	
WUR:CE-FIN05-IV-921-C	2005-09-20		30	756.5	28	
WUR:CE-FIN05-IV-922-A	2005-09-20		18	1416	30	
WUR:CE-FIN05-IV-922-B	2005-09-20		15	909.5	27	
WUR:CE-FIN05-IV-922-C	2005-09-20		21	901.5	28	
WUR:CE-FIN05-IV-923-A	2005-09-20		20	514	27	
WUR:CE-FIN05-IV-923-B	2005-09-20		12	488.5	28	
WUR:CE-FIN05-IV-923-C	2005-09-20		27	922.5	27	
WUR:CE-FIN05-IV-924-A	2005-09-20		15	349	47	
WUR:CE-FIN05-IV-924-B	2005-09-20		7	328.5	38	
WUR:CE-FIN05-IV-924-C	2005-09-20		11	806.5	33	
WUR:CE-FIN05-IV-925-A	2005-09-20		27	1344.5	29	
WUR:CE-FIN05-IV-925-B	2005-09-20		5	163.5	36	
WUR:CE-FIN05-IV-925-C	2005-09-20		38	1248.5	27	
WUR:CE-FIN05-IV-926-A	2005-09-20		14	209	39	
WUR:CE-FIN05-IV-926-B	2005-09-20		43	989.5	35	
WUR:CE-FIN05-IV-926-C	2005-09-20		11	281.5	41	
WUR:CE-FIN05-IV-927-A	2005-09-20		17	536	26	
WUR:CE-FIN05-IV-927-B	2005-09-20		31	627	26	
WUR:CE-FIN05-IV-927-C	2005-09-20		14	422.5	26	
WUR:CE-FIN05-IV-928-A	2005-09-20		21	1178.6	26	
WUR:CE-FIN05-IV-928-B	2005-09-20		22	538.5	29	
WUR:CE-FIN05-IV-928-C	2005-09-20		25	960	27	
WUR:CE-FIN05-IV-929-A	2005-09-20		17	567	25	
WUR:CE-FIN05-IV-929-B	2005-09-20		9	554.5	27	
WUR:CE-FIN05-IV-929-C	2005-09-20		10	479.5	36	
WUR:CE-FIN05-IV-930-A	2005-09-20					
WUR:CE-FIN05-IV-930-B	2005-09-20		14	1260.5	27	
WUR:CE-FIN05-IV-930-C	2005-09-20					
WUR:CE-FIN05-IV-931-A	2005-09-20		33	812	26	
WUR:CE-FIN05-IV-931-B	2005-09-20		43	851.5	26	
WUR:CE-FIN05-IV-931-C	2005-09-20		39	784	25	
WUR:CE-FIN05-IV-932-A	2005-09-20		25	981	25	
WUR:CE-FIN05-IV-932-B	2005-09-20		22	844.5	27	
WUR:CE-FIN05-IV-932-C	2005-09-20		11	331.5	35	
WUR:CE-FIN05-IV-933-A	2005-09-20		11	251.5	25	
WUR:CE-FIN05-IV-933-B	2005-09-20		21	731	24	
WUR:CE-FIN05-IV-933-C	2005-09-20		27	972.5	26	
WUR:CE-FIN05-IV-934-A	2005-09-20		16	275.5	29	
WUR:CE-FIN05-IV-934-B	2005-09-20		13	435	28	
WUR:CE-FIN05-IV-934-C	2005-09-20		13	419	27	
WUR:CE-FIN05-IV-935-A	2005-09-20		30	461	27	
WUR:CE-FIN05-IV-935-B	2005-09-20		30	428	28	
WUR:CE-FIN05-IV-935-C	2005-09-20		25	494.5	27	
WUR:CE-FIN05-IV-936-A	2005-09-20		33	615.5	30	
WUR:CE-FIN05-IV-936-B	2005-09-20		19	388	39	
WUR:CE-FIN05-IV-936-C	2005-09-20		21	540	39	
WUR:CE-FIN05-IV-937-A	2005-09-20		20	415	27	
WUR:CE-FIN05-IV-937-B	2005-09-20		24	463.5	27	
WUR:CE-FIN05-IV-937-C	2005-09-20		25	416.5	28	
WUR:CE-FIN05-IV-938-A	2005-09-20		45	1128.5	25	
WUR:CE-FIN05-IV-938-B	2005-09-20		50	837.5	26	
WUR:CE-FIN05-IV-938-C	2005-09-20		41	689	29	
WUR:CE-FIN05-IV-939-A	2005-09-20		25	1930.5	29	
WUR:CE-FIN05-IV-939-B	2005-09-20					
WUR:CE-FIN05-IV-939-C	2005-09-20		26	1298.5	36	
WUR:CE-FIN05-IV-940-A	2005-09-20		32	1079	27	
WUR:CE-FIN05-IV-940-B	2005-09-20		12	770	26	
WUR:CE-FIN05-IV-940-C	2005-09-20		9	843.5	27	
WUR:CE-FIN05-IV-941-A	2005-09-20		9	104	32	
WUR:CE-FIN05-IV-941-B	2005-09-20		19	395.5	28	
WUR:CE-FIN05-IV-941-C	2005-09-20		5	112	32	
WUR:CE-FIN05-IV-942-A	2005-09-20		15	282	30	
WUR:CE-FIN05-IV-942-B	2005-09-20		38	476	27	
WUR:CE-FIN05-IV-942-C	2005-09-20		20	587.5	26	
WUR:CE-FIN05-IV-943-A	2005-09-20		11	207	32	
WUR:CE-FIN05-IV-943-B	2005-09-20		6	208	38	
WUR:CE-FIN05-IV-943-C	2005-09-20		15	393.5	29	
WUR:CE-FIN05-IV-944-A	2005-09-20		24	660	26	
WUR:CE-FIN05-IV-944-B	2005-09-20		27	727	26	
WUR:CE-FIN05-IV-944-C	2005-09-20		16	509	29	
WUR:CE-FIN05-IV-945-A	2005-09-20		5	167.5	34	
WUR:CE-FIN05-IV-945-B	2005-09-20		13	280.5	28	
WUR:CE-FIN05-IV-945-C	2005-09-20		29	352	27	
WUR:CE-FIN05-IV-946-A	2005-09-20		11	287	34	
WUR:CE-FIN05-IV-946-B	2005-09-20		15	373	35	
WUR:CE-FIN05-IV-946-C	2005-09-20		16	544.5	30	
WUR:CE-FIN05-IV-947-A	2005-09-20		14	282.5	34	
WUR:CE-FIN05-IV-947-B	2005-09-20		23	335	25	
WUR:CE-FIN05-IV-947-C	2005-09-20		24	506.5	25	
WUR:CE-FIN05-IV-948-A	2005-09-20		16	312.5	31	
WUR:CE-FIN05-IV-948-B	2005-09-20		16	433.5	27	
WUR:CE-FIN05-IV-948-C	2005-09-20		25	606	27	
WUR:CE-FIN05-IV-949-A	2005-09-20		16	376.5	33	
WUR:CE-FIN05-IV-949-B	2005-09-20		24	584	27	
WUR:CE-FIN05-IV-949-C	2005-09-20		22	390.5	33	
WUR:CE-FIN05-IV-950-A	2005-09-20		21	1261.5	27	
WUR:CE-FIN05-IV-950-B	2005-09-20		8	357	26	
WUR:CE-FIN05-IV-950-C	2005-09-20		23	1504.5	29	
WUR:CE-FIN05-IV-951-A	2005-09-20		21	1240	26	
WUR:CE-FIN05-IV-951-B	2005-09-20		22	1195	26	
WUR:CE-FIN05-IV-951-C	2005-09-20		25	1422	26	
WUR:CE-FIN05-IV-952-A	2005-09-20		25	751.5	29	
WUR:CE-FIN05-IV-952-B	2005-09-20		37	894	27	
WUR:CE-FIN05-IV-952-C	2005-09-20		33	1044.5	25	
WUR:CE-FIN05-IV-953-A	2005-09-20		8	526	23	
WUR:CE-FIN05-IV-953-B	2005-09-20		11	662	25	
WUR:CE-FIN05-IV-953-C	2005-09-20		7	661.5	26	
WUR:CE-FIN05-IV-954-A	2005-09-20		21	425	25	
WUR:CE-FIN05-IV-954-B	2005-09-20		21	652.5	25	
WUR:CE-FIN05-IV-954-C	2005-09-20		21	544	25	
WUR:CE-FIN05-IV-955-A	2005-09-20		9	250.5	27	
WUR:CE-FIN05-IV-955-B	2005-09-20		10	247	40	
WUR:CE-FIN05-IV-955-C	2005-09-20		30	462.5	27	
WUR:CE-FIN05-IV-956-A	2005-09-20		16	499.5	34	
WUR:CE-FIN05-IV-956-B	2005-09-20		23	434.5	37	
WUR:CE-FIN05-IV-956-C	2005-09-20		24	748	29	
WUR:CE-FIN05-IV-957-A	2005-09-20		11	343	30	
WUR:CE-FIN05-IV-957-B	2005-09-20		16	468	27	
WUR:CE-FIN05-IV-957-C	2005-09-20		11	365.5	28	
WUR:CE-FIN05-IV-958-A	2005-09-20		29	361.5	27	
WUR:CE-FIN05-IV-958-B	2005-09-20		26	332	26	
WUR:CE-FIN05-IV-958-C	2005-09-20		46	519	26	
WUR:CE-FIN05-IV-959-A	2005-09-20		19	648	27	
WUR:CE-FIN05-IV-959-B	2005-09-20		20	464	28	
WUR:CE-FIN05-IV-959-C	2005-09-20		21	544	30	
WUR:CE-FIN05-IV-960-A	2005-09-20		20	602.5	26	
WUR:CE-FIN05-IV-960-B	2005-09-20		26	360.5	26	
WUR:CE-FIN05-IV-960-C	2005-09-20		21	517	27	
WUR:CE-FIN05-IV-961-A	2005-09-20		19	1678	31	
WUR:CE-FIN05-IV-961-B	2005-09-20		17	1663	26	
WUR:CE-FIN05-IV-961-C	2005-09-20		17	1079.5	27	
WUR:CE-FIN05-IV-962-A	2005-09-20		21	610.5	19	
WUR:CE-FIN05-IV-962-B	2005-09-20		19	373	29	
WUR:CE-FIN05-IV-962-C	2005-09-20		19	506	27	
WUR:CE-FIN05-IV-963-A	2005-09-20		23	823.5	24	
WUR:CE-FIN05-IV-963-B	2005-09-20		27	716	26	
WUR:CE-FIN05-IV-963-C	2005-09-20		23	442.5	29	
WUR:CE-FIN05-IV-964-A	2005-09-20		28	1162.5	25	
WUR:CE-FIN05-IV-964-B	2005-09-20		28	887	28	
WUR:CE-FIN05-IV-964-C	2005-09-20		42	1332	25	
WUR:CE-FIN05-IV-965-A	2005-09-20		17	673.5	30	
WUR:CE-FIN05-IV-965-B	2005-09-20		21	950.5	27	
WUR:CE-FIN05-IV-965-C	2005-09-20		6	42	26	
WUR:CE-FIN05-IV-966-A	2005-09-20		18	474.5	26	
WUR:CE-FIN05-IV-966-B	2005-09-20		13	454.5	26	
WUR:CE-FIN05-IV-966-C	2005-09-20		12	555.5	25	
WUR:CE-FIN05-IV-967-A	2005-09-20		23	610.5	25	
WUR:CE-FIN05-IV-967-B	2005-09-20		22	603.5	26	
WUR:CE-FIN05-IV-967-C	2005-09-20		19	498.5	27	
WUR:CE-FIN05-IV-968-A	2005-09-20		9	527.5	27	
WUR:CE-FIN05-IV-968-B	2005-09-20		12	486	27	
WUR:CE-FIN05-IV-968-C	2005-09-20		14	555	27	
WUR:CE-FIN05-IV-969-A	2005-09-20		13	824	25	
WUR:CE-FIN05-IV-969-B	2005-09-20		15	421	34	
WUR:CE-FIN05-IV-969-C	2005-09-20		7	278	34	
WUR:CE-FIN05-IV-970-A	2005-09-20		31	953	23	
WUR:CE-FIN05-IV-970-B	2005-09-20		27	953.5	21	
WUR:CE-FIN05-IV-970-C	2005-09-20		24	1490.5	26	
WUR:CE-FIN05-IV-971-A	2005-09-20		52	1904	32	
WUR:CE-FIN05-IV-971-B	2005-09-20		27	464.5	43	
WUR:CE-FIN05-IV-971-C	2005-09-20		14	614	31	
WUR:CE-FIN05-IV-972-A	2005-09-20		14	1750	25	
WUR:CE-FIN05-IV-972-B	2005-09-20		7	492.5	25	
WUR:CE-FIN05-IV-972-C	2005-09-20		20	1202.5	27	
WUR:CE-FIN05-IV-973-A	2005-09-20		19	326.5	25	
WUR:CE-FIN05-IV-973-B	2005-09-20		22	691	25	
WUR:CE-FIN05-IV-973-C	2005-09-20		10	467	26	
WUR:CE-FIN05-IV-974-A	2005-09-20		30	550	35	
WUR:CE-FIN05-IV-974-B	2005-09-20		26	1102.5	26	
WUR:CE-FIN05-IV-974-C	2005-09-20		14	260.5	35	
WUR:CE-FIN05-IV-975-A	2005-09-20		26	546	25	
WUR:CE-FIN05-IV-975-B	2005-09-20		24	542	25	
WUR:CE-FIN05-IV-975-C	2005-09-20		17	395	25	
WUR:CE-FIN05-IV-976-A	2005-09-20		62	1154.5	29	
WUR:CE-FIN05-IV-976-B	2005-09-20		50	820	29	
WUR:CE-FIN05-IV-976-C	2005-09-20		48	920	27	
WUR:CE-FIN05-IV-977-A	2005-09-20		31	333	28	
WUR:CE-FIN05-IV-977-B	2005-09-20		42	714.5	25	
WUR:CE-FIN05-IV-977-C	2005-09-20		29	631	25	
WUR:CE-FIN05-IV-978-A	2005-09-20		18	411	32	
WUR:CE-FIN05-IV-978-B	2005-09-20		16	508	30	
WUR:CE-FIN05-IV-978-C	2005-09-20		15	542	29	
WUR:CE-FIN05-IV-979-A	2005-09-20		29	1201	26	
WUR:CE-FIN05-IV-979-B	2005-09-20		27	970	21	
WUR:CE-FIN05-IV-979-C	2005-09-20		29	1744	20	
WUR:CE-FIN05-IV-980-A	2005-09-20		7	67.5	55	
WUR:CE-FIN05-IV-980-B	2005-09-20		31	669	29	
WUR:CE-FIN05-IV-980-C	2005-09-20		12	149	49	
WUR:CE-FIN05-IV-981-A	2005-09-20		23	721	29	
WUR:CE-FIN05-IV-981-B	2005-09-20		19	747	27	
WUR:CE-FIN05-IV-981-C	2005-09-20		16	738.5	26	
WUR:CE-FIN05-IV-982-A	2005-09-20		17	710	36	
WUR:CE-FIN05-IV-982-B	2005-09-20		35	942	25	
WUR:CE-FIN05-IV-982-C	2005-09-20		2	59	43	
WUR:CE-FIN05-IV-983-A	2005-09-20		47	893.5	26	
WUR:CE-FIN05-IV-983-B	2005-09-20		28	397	25	
WUR:CE-FIN05-IV-983-C	2005-09-20		20	606.5	25	
WUR:CE-FIN05-IV-984-A	2005-09-20		25	577.5	29	
WUR:CE-FIN05-IV-984-B	2005-09-20		36	698.5	28	
WUR:CE-FIN05-IV-984-C	2005-09-20		34	975	28	
WUR:CE-FIN05-IV-985-A	2005-09-20		39	571	26	
WUR:CE-FIN05-IV-985-B	2005-09-20		37	512	26	
WUR:CE-FIN05-IV-985-C	2005-09-20		72	1014	27	
WUR:CE-FIN05-IV-986-A	2005-09-20		25	661.5	25	
WUR:CE-FIN05-IV-986-B	2005-09-20		21	547	26	
WUR:CE-FIN05-IV-986-C	2005-09-20		27	875.5	25	
WUR:CE-FIN05-IV-987-A	2005-09-20		12	244	34	
WUR:CE-FIN05-IV-987-B	2005-09-20		5	446	25	
WUR:CE-FIN05-IV-987-C	2005-09-20		27	676	24	
WUR:CE-FIN05-IV-988-A	2005-09-20		32	1241.5	24	
WUR:CE-FIN05-IV-988-B	2005-09-20		38	1340.5	25	
WUR:CE-FIN05-IV-988-C	2005-09-20		13	657.5	25	
WUR:CE-FIN05-IV-989-A	2005-09-20		33	763.5	27	
WUR:CE-FIN05-IV-989-B	2005-09-20		36	438	29	
WUR:CE-FIN05-IV-989-C	2005-09-20		43	743	29	
WUR:CE-FIN05-IV-990-A	2005-09-20		42	1124	25	
WUR:CE-FIN05-IV-990-B	2005-09-20		22	522.5	26	
WUR:CE-FIN05-IV-990-C	2005-09-20		21	434.5	27	
WUR:CE-FIN05-IV-991-A	2005-09-20		26	800.5	36	
WUR:CE-FIN05-IV-991-B	2005-09-20		41	1252	36	
WUR:CE-FIN05-IV-991-C	2005-09-20		22	335.5	38	
WUR:CE-FIN05-IV-992-A	2005-09-20		31	1448	27	
WUR:CE-FIN05-IV-992-B	2005-09-20		40	1474	25	
WUR:CE-FIN05-IV-992-C	2005-09-20		27	1638	26	
WUR:CE-FIN05-IV-993-A	2005-09-20		14	424	31	
WUR:CE-FIN05-IV-993-B	2005-09-20		21	313	38	
WUR:CE-FIN05-IV-993-C	2005-09-20		16	729	30	
WUR:CE-FIN05-IV-994-A	2005-09-20		35	979.5	28	
WUR:CE-FIN05-IV-994-B	2005-09-20		39	943	28	
WUR:CE-FIN05-IV-994-C	2005-09-20		37	842.5	27	
WUR:CE-FIN05-IV-995-A	2005-09-20		24	890.5	34	
WUR:CE-FIN05-IV-995-B	2005-09-20		32	1033.5	34	
WUR:CE-FIN05-IV-995-C	2005-09-20		17	975.5	32	
WUR:CE-FIN05-IV-996-A	2005-09-20		17	503.5	30	
WUR:CE-FIN05-IV-996-B	2005-09-20		12	436	30	
WUR:CE-FIN05-IV-996-C	2005-09-20		22	454.5	30	
WUR:CE-FIN05-IV-997-A	2005-09-20		27	324	35	
WUR:CE-FIN05-IV-997-B	2005-09-20		56	855.5	30	
WUR:CE-FIN05-IV-997-C	2005-09-20		39	447	36	
WUR:CE-FIN05-IV-998-A	2005-09-20		3	5		
WUR:CE-FIN05-IV-998-B	2005-09-20		23	952	27	
WUR:CE-FIN05-IV-998-C	2005-09-20		26	652	28	
WUR:CE-FIN05-IV-999-A	2005-09-20		29	1256	26	
WUR:CE-FIN05-IV-999-B	2005-09-20		7	189	41	
WUR:CE-FIN05-IV-999-C	2005-09-20		18	763	27	
WUR:CE-FIN05-IV-1000-A	2005-09-20		24	344	39	
WUR:CE-FIN05-IV-1000-B	2005-09-20		43	1010.5	35	
WUR:CE-FIN05-IV-1000-C	2005-09-20		22	820.5	27	
WUR:CE-FIN05-IV-1001-A	2005-09-20		50	1184	25	
WUR:CE-FIN05-IV-1001-B	2005-09-20		35	598	25	
WUR:CE-FIN05-IV-1001-C	2005-09-20		61	884	25	
WUR:CE-FIN05-IV-1002-A	2005-09-20		61	1374.5	20	
WUR:CE-FIN05-IV-1002-B	2005-09-20		19	627.5	25	
WUR:CE-FIN05-IV-1002-C	2005-09-20		30	992	27	
WUR:CE-FIN05-IV-1003-A	2005-09-20		6	153.5	37	
WUR:CE-FIN05-IV-1003-B	2005-09-20		20	742.5	25	
WUR:CE-FIN05-IV-1003-C	2005-09-20		11	442	25	
WUR:CE-FIN05-IV-1004-A	2005-09-20		20	71.5	28	
WUR:CE-FIN05-IV-1004-B	2005-09-20		25	1314	25	
WUR:CE-FIN05-IV-1004-C	2005-09-20		23	978	27	
WUR:CE-FIN05-IV-1005-A	2005-09-20		22	608	25	
WUR:CE-FIN05-IV-1005-B	2005-09-20		32	388	25	
